product_key,product_id,category,sub_category,product_name,product_price,rating_rate,rating_count
743,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",56.99,2.6,235
744,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,999.99,2.2,140
745,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,109.0,4.8,319
746,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,56.99,2.6,235
747,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,599.0,2.9,250
748,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9.85,4.7,130
749,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",168.0,3.9,70
750,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,55.99,4.7,500
751,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,7.95,4.5,146
752,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,56.99,2.6,235
753,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,695.0,4.6,400
754,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",109.0,2.9,470
755,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,9.99,3.0,400
756,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",39.99,3.8,679
757,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",9.99,3.0,400
758,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,114.0,4.8,400
759,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,39.99,3.8,679
760,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,599.0,2.9,250
761,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,12.99,3.6,145
762,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",15.99,2.1,430
763,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,109.0,2.9,470
764,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,55.99,4.7,500
765,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,64.0,3.3,203
766,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,599.0,2.9,250
767,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.85,4.7,130
768,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,56.99,2.6,235
769,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,15.99,2.1,430
770,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,56.99,2.6,235
771,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,22.3,4.1,259
772,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,56.99,2.6,235
773,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,10.99,1.9,100
774,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.99,1.9,100
775,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,39.99,3.8,679
776,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,114.0,4.8,400
777,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,7.95,4.5,146
778,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,109.0,2.9,470
779,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,64.0,3.3,203
780,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,695.0,4.6,400
781,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,168.0,3.9,70
782,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,12.99,3.6,145
783,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,22.3,4.1,259
784,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",599.0,2.9,250
785,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,168.0,3.9,70
786,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",695.0,4.6,400
787,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,109.95,3.9,120
788,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",168.0,3.9,70
789,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",168.0,3.9,70
790,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,29.95,2.9,340
791,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,15.99,2.1,430
792,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,109.0,4.8,319
793,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,64.0,3.3,203
794,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",55.99,4.7,500
795,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.95,4.5,146
796,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,10.99,1.9,100
797,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,695.0,4.6,400
798,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",15.99,2.1,430
799,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,168.0,3.9,70
800,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',22.3,4.1,259
801,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,12.99,3.6,145
802,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,109.0,4.8,319
803,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,15.99,2.1,430
804,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,56.99,2.6,235
805,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,168.0,3.9,70
806,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,39.99,3.8,679
807,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,168.0,3.9,70
808,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.95,4.5,146
809,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,22.3,4.1,259
810,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,56.99,2.6,235
811,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,109.0,4.8,319
812,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",10.99,1.9,100
813,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,7.95,4.5,146
814,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,599.0,2.9,250
815,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",114.0,4.8,400
816,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",695.0,4.6,400
817,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,168.0,3.9,70
818,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,15.99,2.1,430
819,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",7.95,4.5,146
820,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,12.99,3.6,145
821,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,109.95,3.9,120
822,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,12.99,3.6,145
823,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",39.99,3.8,679
824,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,114.0,4.8,400
825,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,56.99,2.6,235
826,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,109.95,3.9,120
827,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,999.99,2.2,140
828,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,168.0,3.9,70
829,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,695.0,4.6,400
830,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,109.0,4.8,319
831,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,15.99,2.1,430
832,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,599.0,2.9,250
833,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,109.0,4.8,319
834,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,55.99,4.7,500
835,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,109.95,3.9,120
836,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,168.0,3.9,70
837,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,9.85,4.7,130
838,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,109.0,2.9,470
839,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,695.0,4.6,400
840,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,109.0,2.9,470
841,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,114.0,4.8,400
842,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,22.3,4.1,259
843,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,599.0,2.9,250
844,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,10.99,1.9,100
845,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",22.3,4.1,259
846,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,12.99,3.6,145
847,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,109.95,3.9,120
848,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",695.0,4.6,400
849,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",64.0,3.3,203
850,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",39.99,3.8,679
851,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,64.0,3.3,203
852,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,109.0,4.8,319
853,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,56.99,2.6,235
854,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",168.0,3.9,70
855,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",55.99,4.7,500
856,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",39.99,3.8,679
857,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",695.0,4.6,400
858,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,114.0,4.8,400
859,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",9.85,4.7,130
860,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",999.99,2.2,140
861,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,109.0,4.8,319
862,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,64.0,3.3,203
863,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,22.3,4.1,259
864,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,114.0,4.8,400
865,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,55.99,4.7,500
866,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,55.99,4.7,500
867,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,109.95,3.9,120
868,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,10.99,1.9,100
869,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,10.99,1.9,100
870,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",109.0,4.8,319
871,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.0,3.3,203
872,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",695.0,4.6,400
873,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,999.99,2.2,140
874,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",55.99,4.7,500
875,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,695.0,4.6,400
876,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",695.0,4.6,400
877,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,7.95,4.5,146
878,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,999.99,2.2,140
879,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",15.99,2.1,430
880,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,599.0,2.9,250
881,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,109.0,2.9,470
882,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.85,4.7,130
883,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,10.99,1.9,100
884,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,10.99,1.9,100
885,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,9.99,3.0,400
886,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",10.99,1.9,100
887,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",999.99,2.2,140
888,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",7.95,4.5,146
889,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,168.0,3.9,70
890,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,109.95,3.9,120
891,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,56.99,2.6,235
892,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,109.95,3.9,120
893,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,39.99,3.8,679
894,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,109.95,3.9,120
895,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",56.99,2.6,235
896,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.3,4.1,259
897,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",999.99,2.2,140
898,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,10.99,1.9,100
899,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.99,1.9,100
900,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,7.95,4.5,146
901,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.99,3.0,400
902,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,7.95,4.5,146
903,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",168.0,3.9,70
904,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,168.0,3.9,70
905,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,55.99,4.7,500
906,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",9.99,3.0,400
907,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,7.95,4.5,146
908,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,10.99,1.9,100
909,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",109.0,2.9,470
910,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,12.99,3.6,145
911,OFF-FA-10000735,Office Supplies,Fasteners,Staples,56.99,2.6,235
912,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,56.99,2.6,235
913,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,109.95,3.9,120
914,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",12.99,3.6,145
915,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",9.99,3.0,400
916,OFF-FA-10001229,Office Supplies,Fasteners,Staples,15.99,2.1,430
917,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",168.0,3.9,70
918,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,109.95,3.9,120
919,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,695.0,4.6,400
920,OFF-FA-10001843,Office Supplies,Fasteners,Staples,109.95,3.9,120
921,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",15.99,2.1,430
922,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,22.3,4.1,259
923,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,109.0,2.9,470
924,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,695.0,4.6,400
925,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,109.0,2.9,470
926,OFF-FA-10002780,Office Supplies,Fasteners,Staples,109.95,3.9,120
927,OFF-FA-10002815,Office Supplies,Fasteners,Staples,168.0,3.9,70
928,OFF-FA-10002975,Office Supplies,Fasteners,Staples,599.0,2.9,250
929,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,56.99,2.6,235
930,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,15.99,2.1,430
931,OFF-FA-10003021,Office Supplies,Fasteners,Staples,599.0,2.9,250
932,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,12.99,3.6,145
933,OFF-FA-10003112,Office Supplies,Fasteners,Staples,56.99,2.6,235
934,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",10.99,1.9,100
935,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,695.0,4.6,400
936,OFF-FA-10003485,Office Supplies,Fasteners,Staples,56.99,2.6,235
937,OFF-FA-10003495,Office Supplies,Fasteners,Staples,15.99,2.1,430
938,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,114.0,4.8,400
939,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,599.0,2.9,250
940,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,22.3,4.1,259
941,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",7.95,4.5,146
942,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",7.95,4.5,146
943,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,15.99,2.1,430
944,OFF-LA-10000081,Office Supplies,Labels,Avery 496,15.99,2.1,430
945,OFF-LA-10000121,Office Supplies,Labels,Avery 48,109.0,4.8,319
946,OFF-LA-10000134,Office Supplies,Labels,Avery 511,695.0,4.6,400
947,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,12.99,3.6,145
948,OFF-LA-10000248,Office Supplies,Labels,Avery 52,109.0,4.8,319
949,OFF-LA-10000262,Office Supplies,Labels,Avery 494,109.0,2.9,470
950,OFF-LA-10000305,Office Supplies,Labels,Avery 495,10.99,1.9,100
951,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,168.0,3.9,70
952,OFF-LA-10000414,Office Supplies,Labels,Avery 503,168.0,3.9,70
953,OFF-LA-10000443,Office Supplies,Labels,Avery 501,10.99,1.9,100
954,OFF-LA-10000452,Office Supplies,Labels,Avery 488,56.99,2.6,235
955,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",999.99,2.2,140
956,OFF-LA-10000634,Office Supplies,Labels,Avery 509,109.0,4.8,319
957,OFF-LA-10000973,Office Supplies,Labels,Avery 502,114.0,4.8,400
958,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,599.0,2.9,250
959,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,10.99,1.9,100
960,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.85,4.7,130
961,OFF-LA-10001175,Office Supplies,Labels,Avery 514,109.95,3.9,120
962,OFF-LA-10001297,Office Supplies,Labels,Avery 473,56.99,2.6,235
963,OFF-LA-10001317,Office Supplies,Labels,Avery 520,10.99,1.9,100
964,OFF-LA-10001404,Office Supplies,Labels,Avery 517,109.0,4.8,319
965,OFF-LA-10001474,Office Supplies,Labels,Avery 477,114.0,4.8,400
966,OFF-LA-10001569,Office Supplies,Labels,Avery 499,114.0,4.8,400
967,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,15.99,2.1,430
968,OFF-LA-10001641,Office Supplies,Labels,Avery 518,29.95,2.9,340
969,OFF-LA-10001771,Office Supplies,Labels,Avery 513,15.99,2.1,430
970,OFF-LA-10001934,Office Supplies,Labels,Avery 516,695.0,4.6,400
971,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,695.0,4.6,400
972,OFF-LA-10002034,Office Supplies,Labels,Avery 478,10.99,1.9,100
973,OFF-LA-10002043,Office Supplies,Labels,Avery 489,109.0,2.9,470
974,OFF-LA-10002195,Office Supplies,Labels,Avery 481,39.99,3.8,679
975,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,64.0,3.3,203
976,OFF-LA-10002312,Office Supplies,Labels,Avery 490,7.95,4.5,146
977,OFF-LA-10002368,Office Supplies,Labels,Avery 479,999.99,2.2,140
978,OFF-LA-10002381,Office Supplies,Labels,Avery 497,10.99,1.9,100
979,OFF-LA-10002473,Office Supplies,Labels,Avery 484,64.0,3.3,203
980,OFF-LA-10002475,Office Supplies,Labels,Avery 519,109.0,4.8,319
981,OFF-LA-10002762,Office Supplies,Labels,Avery 485,109.95,3.9,120
982,OFF-LA-10002787,Office Supplies,Labels,Avery 480,999.99,2.2,140
983,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",695.0,4.6,400
984,OFF-LA-10003077,Office Supplies,Labels,Avery 500,999.99,2.2,140
985,OFF-LA-10003121,Office Supplies,Labels,Avery 506,15.99,2.1,430
986,OFF-LA-10003148,Office Supplies,Labels,Avery 51,109.95,3.9,120
987,OFF-LA-10003190,Office Supplies,Labels,Avery 474,7.95,4.5,146
988,OFF-LA-10003223,Office Supplies,Labels,Avery 508,10.99,1.9,100
989,OFF-LA-10003388,Office Supplies,Labels,Avery 5,56.99,2.6,235
990,OFF-LA-10003498,Office Supplies,Labels,Avery 475,56.99,2.6,235
991,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",64.0,3.3,203
992,OFF-LA-10003537,Office Supplies,Labels,Avery 515,64.0,3.3,203
993,OFF-LA-10003663,Office Supplies,Labels,Avery 498,109.0,2.9,470
994,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.99,3.6,145
995,OFF-LA-10003720,Office Supplies,Labels,Avery 487,64.0,3.3,203
996,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,55.99,4.7,500
997,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,12.99,3.6,145
998,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",109.0,4.8,319
999,OFF-LA-10004008,Office Supplies,Labels,Avery 507,168.0,3.9,70
1000,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,22.3,4.1,259
1001,OFF-LA-10004093,Office Supplies,Labels,Avery 486,9.99,3.0,400
1002,OFF-LA-10004178,Office Supplies,Labels,Avery 491,9.85,4.7,130
1003,OFF-LA-10004272,Office Supplies,Labels,Avery 482,22.3,4.1,259
1004,OFF-LA-10004345,Office Supplies,Labels,Avery 493,39.99,3.8,679
1005,OFF-LA-10004409,Office Supplies,Labels,Avery 492,109.0,4.8,319
1006,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,114.0,4.8,400
1007,OFF-LA-10004484,Office Supplies,Labels,Avery 476,7.95,4.5,146
1008,OFF-LA-10004544,Office Supplies,Labels,Avery 505,9.99,3.0,400
1009,OFF-LA-10004545,Office Supplies,Labels,Avery 50,12.99,3.6,145
